Store,Dept,Date,Predicted_Weekly_Sales
6,17,2013-03-08,14559.415
6,17,2013-03-15,13824.961
6,17,2013-03-22,14050.466
6,17,2013-03-29,13588.633
6,17,2013-04-05,15127.49
6,17,2013-04-12,14195.394
6,17,2013-04-19,13715.849
6,17,2013-04-26,13683.451
6,17,2013-05-03,16042.856
6,17,2013-05-10,16097.039
6,17,2013-05-17,15744.855
6,17,2013-05-24,15378.406
6,17,2013-05-31,15135.149
6,17,2013-06-07,15933.406
6,17,2013-06-14,15053.892
6,17,2013-06-21,15501.365
6,17,2013-06-28,15001.637
6,17,2013-07-05,16625.43
6,17,2013-07-12,15444.804
6,17,2013-07-19,15342.925
6,17,2013-07-26,15342.925
6,18,2012-11-02,20485.707
6,18,2012-11-09,14519.194
6,18,2012-11-16,16503.266
6,18,2012-11-23,33928.363
6,18,2012-11-30,33702.91
6,18,2012-12-07,55559.48
6,18,2012-12-14,36646.14
6,18,2012-12-21,37322.99
6,18,2012-12-28,25765.37
6,18,2013-01-04,6572.612
6,18,2013-01-11,6006.2983
6,18,2013-01-18,5622.058
6,18,2013-01-25,4471.1367
6,18,2013-02-01,8046.0576
6,18,2013-02-08,8248.357
6,18,2013-02-15,7513.846
6,18,2013-02-22,5883.654
6,18,2013-03-01,7388.09
6,18,2013-03-08,7482.85
6,18,2013-03-15,6261.4795
6,18,2013-03-22,6157.309
6,18,2013-03-29,7118.8574
6,18,2013-04-05,8152.651
6,18,2013-04-12,6631.9126
6,18,2013-04-19,6152.366
6,18,2013-04-26,6119.9697
6,18,2013-05-03,6499.593
6,18,2013-05-10,6883.2646
6,18,2013-05-17,6690.429
6,18,2013-06-07,5494.2437
6,19,2012-11-02,5093.8975
6,19,2012-11-09,5409.7617
6,19,2012-11-16,4525.4824
6,19,2012-11-23,7464.6367
6,19,2012-11-30,6911.218
6,19,2012-12-07,5177.329
6,19,2012-12-14,7876.4336
6,19,2012-12-21,13072.28
6,19,2012-12-28,4823.027
6,19,2013-01-04,4941.5215
6,19,2013-01-11,3654.6533
6,19,2013-01-18,4059.033
6,19,2013-01-25,2908.1108
6,19,2013-02-01,3683.3167
6,19,2013-02-08,4794.475
6,19,2013-02-15,4780.517
6,19,2013-02-22,3386.5452
6,19,2013-03-01,4170.4277
6,19,2013-03-08,4265.1904
6,19,2013-03-15,3764.3723
6,19,2013-03-22,3660.2017
6,19,2013-03-29,3053.157
6,19,2013-04-05,4479.96
6,19,2013-04-12,3985.544
6,19,2013-04-19,3505.9968
6,19,2013-04-26,3473.6
6,19,2013-05-03,3626.5977
6,19,2013-05-10,4010.2712
6,19,2013-05-17,3817.434
6,19,2013-05-24,3200.2231
6,19,2013-05-31,3519.3137
6,19,2013-06-07,3595.8743
6,19,2013-06-14,2356.7173
6,19,2013-06-21,3323.1836
6,19,2013-06-28,3016.82
6,19,2013-07-05,4287.905
6,19,2013-07-12,3555.0056
6,19,2013-07-19,3453.1243
6,19,2013-07-26,3453.1243
6,20,2012-11-02,8241.994
6,20,2012-11-09,8557.859
6,20,2012-11-16,8530.902
6,20,2012-11-23,12435.397
6,20,2012-11-30,11590.438
6,20,2012-12-07,9531.353
6,20,2012-12-14,12268.58
6,20,2012-12-21,17464.428
6,20,2012-12-28,8751.828
6,20,2013-01-04,7995.6494
6,20,2013-01-11,7619.67
6,20,2013-01-18,7316.9355
6,20,2013-01-25,7049.4946
6,20,2013-02-01,8857.412
6,20,2013-02-08,9572.064
6,20,2013-02-15,9604.066
6,20,2013-02-22,8653.155
6,20,2013-03-01,8778.245
6,20,2013-03-08,9086.976
6,20,2013-03-15,8720.994
6,20,2013-03-22,8886.87
6,20,2013-03-29,8369.965
6,20,2013-04-05,9261.806
6,20,2013-04-12,8902.224
6,20,2013-04-19,8422.679
6,20,2013-04-26,8390.281
6,20,2013-05-03,8972.467
6,20,2013-05-10,8970.023
6,20,2013-05-17,8864.897
6,20,2013-05-24,9106.4375
6,20,2013-05-31,8717.76
6,20,2013-06-07,9414.38
6,20,2013-06-14,8663.058
6,20,2013-06-21,9229.396
6,20,2013-06-28,8923.035
6,20,2013-07-05,10106.409
6,20,2013-07-12,8943.491
6,20,2013-07-19,8841.613
6,20,2013-07-26,8841.613
6,21,2012-11-02,8502.502
6,21,2012-11-09,8685.878
6,21,2012-11-16,8658.921
6,21,2012-11-23,13517.223
6,21,2012-11-30,12672.264
6,21,2012-12-07,10887.096
6,21,2012-12-14,13350.405
6,21,2012-12-21,18153.406
6,21,2012-12-28,9440.807
6,21,2013-01-04,7922.2397
6,21,2013-01-11,7546.2603
6,21,2013-01-18,7243.526
6,21,2013-01-25,6976.085
6,21,2013-02-01,8784.002
6,21,2013-02-08,9498.654
6,21,2013-02-15,9530.656
6,21,2013-02-22,8579.745
6,21,2013-03-01,8704.835
6,21,2013-03-08,9013.565
6,21,2013-03-15,8647.584
6,21,2013-03-22,8813.46
6,21,2013-03-29,8296.555
6,21,2013-04-05,9188.3955
6,21,2013-04-12,8828.813
6,21,2013-04-19,8349.269
6,21,2013-04-26,8316.871
6,21,2013-05-03,8972.467
6,21,2013-05-10,8970.023
6,21,2013-05-17,8864.897
6,21,2013-05-24,8953.788
6,21,2013-05-31,8565.11
6,21,2013-06-07,9261.73
6,21,2013-06-14,8510.408
6,21,2013-06-21,9076.747
6,21,2013-06-28,8770.386
6,21,2013-07-05,9953.76
6,21,2013-07-12,8943.491
6,21,2013-07-19,8841.613
6,21,2013-07-26,8841.613
6,22,2012-11-02,13416.043
6,22,2012-11-09,13749.737
6,22,2012-11-16,13791.319
6,22,2012-11-23,21372.203
6,22,2012-11-30,20831.992
6,22,2012-12-07,18882.227
6,22,2012-12-14,20223.621
6,22,2012-12-21,28385.67
6,22,2012-12-28,16484.082
6,22,2013-01-04,12305.87
6,22,2013-01-11,11929.892
6,22,2013-01-18,11627.156
6,22,2013-01-25,11359.715
6,22,2013-02-01,13737.171
6,22,2013-02-08,14720.758
6,22,2013-02-15,14752.76
6,22,2013-02-22,13683.232
6,22,2013-03-01,13808.322
6,22,2013-03-08,14235.669
6,22,2013-03-15,13751.071
6,22,2013-03-22,13624.174
6,22,2013-03-29,13739.605
6,22,2013-04-05,13999.109
6,22,2013-04-12,13639.527
6,22,2013-04-19,13310.301
6,22,2013-04-26,13277.903
6,22,2013-05-03,14515.541
6,22,2013-05-10,14513.098
6,22,2013-05-17,14407.972
6,22,2013-05-24,14496.862
6,22,2013-05-31,14212.522
6,22,2013-06-07,14804.805
6,22,2013-06-14,14912.169
6,22,2013-06-21,14888.756
6,22,2013-06-28,14686.732
6,22,2013-07-05,15496.834
6,22,2013-07-12,14589.393
6,22,2013-07-19,14487.515
6,22,2013-07-26,14487.515
6,23,2012-11-02,25389.557
6,23,2012-11-09,25945.545
6,23,2012-11-16,25987.133
6,23,2012-11-23,35986.91
6,23,2012-11-30,35852.535
6,23,2012-12-07,35607.49
6,23,2012-12-14,35298.598
6,23,2012-12-21,43460.652
6,23,2012-12-28,30144.402
6,23,2013-01-04,22732.129
6,23,2013-01-11,23617.96
6,23,2013-01-18,22784.418
6,23,2013-01-25,23131.785
6,23,2013-02-01,26670.14
6,23,2013-02-08,27032.633
6,23,2013-02-15,27148.63
6,23,2013-02-22,26567.422
6,23,2013-03-01,26068.342
6,23,2013-03-08,27035.863
6,23,2013-03-15,26635.26
6,23,2013-03-22,27311.85
6,23,2013-03-29,27233.31
6,23,2013-04-05,27602.79
6,23,2013-04-12,26706.11
6,23,2013-04-19,26376.885
6,23,2013-04-26,26344.49
6,23,2013-05-03,28228.354
6,23,2013-05-10,27685.736
6,23,2013-05-17,27664.602
6,23,2013-05-24,29257.643
6,23,2013-05-31,29379.135
6,23,2013-06-07,29368.1
6,23,2013-06-14,29672.488
6,23,2013-06-21,29758.342
6,23,2013-06-28,29341.06
6,23,2013-07-05,30600.309
6,23,2013-07-12,28241.021
6,23,2013-07-19,28760.232
6,23,2013-07-26,28139.14
6,24,2012-11-02,9404.036
6,24,2012-11-09,9718.974
6,24,2012-11-16,9760.556
6,24,2012-11-23,14463.02
6,24,2012-11-30,13965.593
6,24,2012-12-07,12401.949
6,24,2012-12-14,14339.104
6,24,2012-12-21,18858.61
6,24,2012-12-28,10604.879
6,24,2013-01-04,8149.597
6,24,2013-01-11,7791.9683
6,24,2013-01-18,7521.74
6,24,2013-01-25,7418.593
6,24,2013-02-01,8879.343
6,24,2013-02-08,9692.377
6,24,2013-02-15,9921.182
6,24,2013-02-22,8998.303
6,24,2013-03-01,8789.858
6,24,2013-03-08,9185.512
6,24,2013-03-15,9066.142
6,24,2013-03-22,9121.64
6,24,2013-03-29,8934.725
6,24,2013-04-05,9368.458
6,24,2013-04-12,9136.993
6,24,2013-04-19,8807.767
6,24,2013-04-26,8775.369
6,24,2013-05-03,9430.047
6,24,2013-05-10,9355.302
6,24,2013-05-17,9378.293
6,24,2013-05-24,9187.42
6,24,2013-05-31,9180.523
6,24,2013-06-07,9253.757
6,24,2013-06-14,9054.31
6,24,2013-06-21,9209.958
6,24,2013-06-28,9254.419
6,24,2013-07-05,10084.6455
6,24,2013-07-12,9682.9375
6,24,2013-07-19,9377.358
6,24,2013-07-26,9377.358
6,25,2012-11-02,11129.566
6,25,2012-11-09,11535.433
6,25,2012-11-16,11577.015
6,25,2012-11-23,16126.718
6,25,2012-11-30,15629.291
6,25,2012-12-07,13888.587
6,25,2012-12-14,15916.67
6,25,2012-12-21,20436.176
6,25,2012-12-28,12486.11
6,25,2013-01-04,9821.394
6,25,2013-01-11,9652.104
6,25,2013-01-18,9381.876
6,25,2013-01-25,9278.7295
6,25,2013-02-01,11153.112
6,25,2013-02-08,11952.028
6,25,2013-02-15,12180.833
6,25,2013-02-22,11610.887
6,25,2013-03-01,11633.821
6,25,2013-03-08,11798.096
6,25,2013-03-15,11678.726
6,25,2013-03-22,11734.224
6,25,2013-03-29,11633.44
6,25,2013-04-05,11890.113
6,25,2013-04-12,11749.577
6,25,2013-04-19,11420.351
6,25,2013-04-26,11387.953
6,25,2013-05-03,12209.874
6,25,2013-05-10,12226.058
6,25,2013-05-17,12249.049
6,25,2013-05-24,12471.838
6,25,2013-05-31,12464.941
6,25,2013-06-07,12447.246
6,25,2013-06-14,12424.859
6,25,2013-06-21,12494.376
6,25,2013-06-28,12335.136
6,25,2013-07-05,13278.135
6,25,2013-07-12,12349.992
6,25,2013-07-19,12248.114
6,25,2013-07-26,12248.114
6,26,2012-11-02,10104.471
6,26,2012-11-09,10340.42
6,26,2012-11-16,10382.002
6,26,2012-11-23,15215.202
6,26,2012-11-30,14717.775
6,26,2012-12-07,12977.071
6,26,2012-12-14,14835.237
6,26,2012-12-21,19354.744
6,26,2012-12-28,11404.678
6,26,2013-01-04,9712.183
6,26,2013-01-11,9372.976
6,26,2013-01-18,9102.748
6,26,2013-01-25,8718.762
6,26,2013-02-01,10126.547
6,26,2013-02-08,10755.546
6,26,2013-02-15,10703.511
6,26,2013-02-22,9973.189
6,26,2013-03-01,10303.689
6,26,2013-03-08,10441.238
6,26,2013-03-15,10041.028
6,26,2013-03-22,10096.526
6,26,2013-03-29,10165.66
6,26,2013-04-05,10703.173
6,26,2013-04-12,10111.88
6,26,2013-04-19,9782.653
6,26,2013-04-26,9750.256
6,26,2013-05-03,10870.299
6,26,2013-05-10,10716.565
6,26,2013-05-17,10458.717
6,26,2013-05-24,10501.081
6,26,2013-05-31,10494.185
6,26,2013-06-07,10927.246
6,26,2013-06-14,10624.02
6,26,2013-06-21,10523.619
6,26,2013-06-28,10364.379
6,26,2013-07-05,11758.135
6,26,2013-07-12,10469.836
6,26,2013-07-19,10367.958
6,26,2013-07-26,10367.958
6,27,2012-11-02,2194.6099
6,27,2012-11-09,2430.5583
6,27,2012-11-16,2309.8127
6,27,2012-11-23,5562.49
6,27,2012-11-30,6269.8755
6,27,2012-12-07,5094.047
6,27,2012-12-14,7187.5146
6,27,2012-12-21,11537.512
6,27,2012-12-28,4197.6
6,27,2013-01-04,2459.4763
6,27,2013-01-11,2276.7122
6,27,2013-01-18,2006.4854
6,27,2013-01-25,1622.4977
6,27,2013-02-01,2467.3489
6,27,2013-02-08,3314.421
6,27,2013-02-15,3262.3848
6,27,2013-02-22,2359.6804
6,27,2013-03-01,2690.183
6,27,2013-03-08,2827.7317
6,27,2013-03-15,2427.5195
6,27,2013-03-22,2483.0178
6,27,2013-03-29,2270.1936
6,27,2013-04-05,2934.006
6,27,2013-04-12,2498.3716
6,27,2013-04-19,2169.1445
6,27,2013-04-26,2136.7478
6,27,2013-05-03,2970.983
6,27,2013-05-10,2817.2502
6,27,2013-05-17,2559.3982
6,27,2013-05-24,2601.763
6,27,2013-05-31,2728.2905
6,27,2013-06-07,2703.1562
6,27,2013-06-14,2309.3196
6,27,2013-06-21,2624.3015
6,27,2013-06-28,2598.4854
6,27,2013-07-05,2714.2773
6,27,2013-07-12,2570.5198
6,27,2013-07-19,2468.64
6,27,2013-07-26,2468.64
6,28,2012-11-02,1984.4047
6,28,2012-11-09,2220.3533
6,28,2012-11-16,2099.6077
6,28,2012-11-23,5352.286
6,28,2012-11-30,6059.6714
6,28,2012-12-07,4883.842
6,28,2012-12-14,6977.3115
6,28,2012-12-21,11327.305
6,28,2012-12-28,3987.3943
6,28,2013-01-04,2249.2712
6,28,2013-01-11,2066.507
6,28,2013-01-18,1796.2805
6,28,2013-01-25,1412.2925
6,28,2013-02-01,2257.1438
6,28,2013-02-08,3104.2158
6,28,2013-02-15,3052.1797
6,28,2013-02-22,2149.4753
6,28,2013-03-01,2479.978
6,28,2013-03-08,2617.5266
6,28,2013-03-15,2217.3145
6,28,2013-03-22,2272.8127
6,28,2013-03-29,2059.9885
6,28,2013-04-05,2723.801
6,28,2013-04-12,2288.1665
6,28,2013-04-19,1958.9392
6,28,2013-04-26,1926.5425
6,28,2013-05-03,2760.7773
6,28,2013-05-10,2607.0447
6,28,2013-05-17,2349.1926
6,28,2013-05-24,2391.5579
6,28,2013-05-31,2518.0854
6,28,2013-06-07,2492.9507
6,28,2013-06-14,2099.114
6,28,2013-06-21,2414.096
6,28,2013-06-28,2388.2798
6,28,2013-07-05,2504.0723
6,28,2013-07-12,2360.3142
6,28,2013-07-19,2258.4343
6,28,2013-07-26,2258.4343
6,29,2012-11-02,5698.017
6,29,2012-11-09,5989.699
6,29,2012-11-16,5868.954
6,29,2012-11-23,9684.485
6,29,2012-11-30,10291.522
6,29,2012-12-07,8802.304
6,29,2012-12-14,11096.11
6,29,2012-12-21,15345.76
6,29,2012-12-28,8005.847
6,29,2013-01-04,5766.3003
6,29,2013-01-11,5450.943
6,29,2013-01-18,5180.715
6,29,2013-01-25,4928.2217
6,29,2013-02-01,5824.4966
6,29,2013-02-08,6727.301
6,29,2013-02-15,6806.758
6,29,2013-02-22,6050.3154
6,29,2013-03-01,6193.592
6,29,2013-03-08,6386.8716
6,29,2013-03-15,6118.154
6,29,2013-03-22,6173.6523
6,29,2013-03-29,6406.8125
6,29,2013-04-05,6625.7397
6,29,2013-04-12,6189.0054
6,29,2013-04-19,5859.7783
6,29,2013-04-26,5827.382
6,29,2013-05-03,6654.041
6,29,2013-05-10,6556.042
6,29,2013-05-17,6429.683
6,29,2013-05-24,6472.0483
6,29,2013-05-31,6498.2285
6,29,2013-06-07,6574.541
6,29,2013-06-14,6725.9346
6,29,2013-06-21,6494.586
6,29,2013-06-28,6368.4233
6,29,2013-07-05,6585.6616
6,29,2013-07-12,6523.4507
6,29,2013-07-19,6421.5703
6,29,2013-07-26,6421.5703
6,30,2012-11-02,4998.969
6,30,2012-11-09,5290.6514
6,30,2012-11-16,5169.9062
6,30,2012-11-23,8069.1846
6,30,2012-11-30,8676.221
6,30,2012-12-07,7555.0737
6,30,2012-12-14,9665.374
6,30,2012-12-21,13915.023
6,30,2012-12-28,6856.6934
6,30,2013-01-04,5067.252
6,30,2013-01-11,4751.895
6,30,2013-01-18,4481.667
6,30,2013-01-25,4229.174
6,30,2013-02-01,5125.448
6,30,2013-02-08,6028.2524
6,30,2013-02-15,6107.71
6,30,2013-02-22,5351.2676
6,30,2013-03-01,5494.5435
6,30,2013-03-08,5687.823
6,30,2013-03-15,5419.106
6,30,2013-03-22,5474.6045
6,30,2013-03-29,5190.269
6,30,2013-04-05,5926.6914
6,30,2013-04-12,5489.9575
6,30,2013-04-19,5160.7305
6,30,2013-04-26,5128.334
6,30,2013-05-03,5954.993
6,30,2013-05-10,5856.994
6,30,2013-05-17,5730.6353
6,30,2013-05-24,5773.0005
6,30,2013-05-31,5799.1807
6,30,2013-06-07,5875.493
6,30,2013-06-14,5509.391
6,30,2013-06-21,5795.538
6,30,2013-06-28,5669.3755
6,30,2013-07-05,5886.614
6,30,2013-07-12,5824.403
6,30,2013-07-19,5722.5225
6,30,2013-07-26,5722.5225
6,31,2012-11-02,4376.632
6,31,2012-11-09,4668.314
6,31,2012-11-16,4547.569
6,31,2012-11-23,7540.4424
6,31,2012-11-30,8147.4795
6,31,2012-12-07,7026.332
6,31,2012-12-14,9136.632
6,31,2012-12-21,13386.281
6,31,2012-12-28,6327.951
6,31,2013-01-04,4091.902
6,31,2013-01-11,3776.5437
6,31,2013-01-18,3506.3157
6,31,2013-01-25,3727.997
6,31,2013-02-01,3966.3066
6,31,2013-02-08,4869.1123
6,31,2013-02-15,4948.5703
6,31,2013-02-22,4666.3027
6,31,2013-03-01,4335.404
6,31,2013-03-08,4528.683
6,31,2013-03-15,4259.9663
6,31,2013-03-22,4789.6396
6,31,2013-03-29,4505.304
6,31,2013-04-05,4767.552
6,31,2013-04-12,4400.773
6,31,2013-04-19,4073.6877
6,31,2013-04-26,4443.369
6,31,2013-05-03,4722.9614
6,31,2013-05-10,4624.963
6,31,2013-05-17,4498.604
6,31,2013-05-24,5150.663
6,31,2013-05-31,5176.8433
6,31,2013-06-07,5253.156
6,31,2013-06-14,4887.0537
6,31,2013-06-21,5173.2007
6,31,2013-06-28,5047.038
6,31,2013-07-05,5264.2764
6,31,2013-07-12,5202.0654
6,31,2013-07-19,5100.185
6,31,2013-07-26,5100.185
6,32,2012-11-02,7979.8135
6,32,2012-11-09,8156.962
6,32,2012-11-16,8036.215
6,32,2012-11-23,11530.857
6,32,2012-11-30,11687.733
6,32,2012-12-07,11388.5625
6,32,2012-12-14,14424.014
6,32,2012-12-21,19301.395
6,32,2012-12-28,12288.685
6,32,2013-01-04,7890.861
6,32,2013-01-11,7677.2017
6,32,2013-01-18,7305.276
6,32,2013-01-25,6959.325
6,32,2013-02-01,8463.986
6,32,2013-02-08,9275.376
6,32,2013-02-15,9311.484
6,32,2013-02-22,8403.234
6,32,2013-03-01,8741.664
6,32,2013-03-08,8934.945
6,32,2013-03-15,8622.879
6,32,2013-03-22,8526.571
6,32,2013-03-29,8500.193
6,32,2013-04-05,9173.8125
6,32,2013-04-12,8763.686
6,32,2013-04-19,8436.601
6,32,2013-04-26,8180.302
6,32,2013-05-03,9494.857
6,32,2013-05-10,9396.856
6,32,2013-05-17,9227.151
6,32,2013-05-24,9108.24
6,32,2013-05-31,8933.679
6,32,2013-06-07,9254.081
6,32,2013-06-14,9303.333
6,32,2013-06-21,9130.778
6,32,2013-06-28,8803.873
6,32,2013-07-05,9265.201
6,32,2013-07-12,8969.704
6,32,2013-07-19,8867.826
6,32,2013-07-26,8867.826
6,33,2012-11-02,7979.8135
6,33,2012-11-09,8156.962
6,33,2012-11-16,8036.215
6,33,2012-11-23,11530.857
6,33,2012-11-30,11687.733
6,33,2012-12-07,11388.5625
6,33,2012-12-14,13662.608
6,33,2012-12-21,18539.99
6,33,2012-12-28,10641.183
6,33,2013-01-04,7890.861
6,33,2013-01-11,7677.2017
6,33,2013-01-18,7305.276
6,33,2013-01-25,6959.325
6,33,2013-02-01,8463.986
6,33,2013-02-08,9275.376
6,33,2013-02-15,9311.484
6,33,2013-02-22,8403.234
6,33,2013-03-01,8741.664
6,33,2013-03-08,8934.945
6,33,2013-03-15,8622.879
6,33,2013-03-22,8526.571
6,33,2013-03-29,8500.193
6,33,2013-04-05,9173.8125
6,33,2013-04-12,8763.686
6,33,2013-04-19,8436.601
6,33,2013-04-26,8180.302
6,33,2013-05-03,9352.762
6,33,2013-05-10,9254.761
6,33,2013-05-17,9085.056
6,33,2013-05-24,8966.145
6,33,2013-05-31,8791.583
6,33,2013-06-07,9111.985
6,33,2013-06-14,9161.237
6,33,2013-06-21,8988.683
6,33,2013-06-28,8661.777
6,33,2013-07-05,9123.105
6,33,2013-07-12,8827.608
6,33,2013-07-19,8725.73
6,33,2013-07-26,8725.73
6,34,2012-11-02,15526.368
6,34,2012-11-09,15673.966
6,34,2012-11-16,15628.732
6,34,2012-11-23,16328.478
6,34,2012-11-30,17000.85
6,34,2012-12-07,15829.742
6,34,2012-12-14,17052.111
6,34,2012-12-21,21929.484
6,34,2012-12-28,13728.607
6,34,2013-01-04,15217.126
6,34,2013-01-11,14973.917
6,34,2013-01-18,14601.992
6,34,2013-01-25,14204.04
6,34,2013-02-01,17429.244
6,34,2013-02-08,16977.568
6,34,2013-02-15,17013.678
6,34,2013-02-22,16368.224
6,34,2013-03-01,16788.203
6,34,2013-03-08,16871.79
6,34,2013-03-15,16639.87
6,34,2013-03-22,16411.412
6,34,2013-03-29,16712.465
6,34,2013-04-05,17140.203
6,34,2013-04-12,16700.527
6,34,2013-04-19,16453.592
6,34,2013-04-26,16145.29
6,34,2013-05-03,16922.33
6,34,2013-05-10,16874.928
6,34,2013-05-17,16625.072
6,34,2013-05-24,16086.322
6,34,2013-05-31,16937.771
6,34,2013-06-07,16261.716
6,34,2013-06-14,16310.965
6,34,2013-06-21,16108.86
6,34,2013-06-28,16297.452
6,34,2013-07-05,16272.835
6,34,2013-07-12,15947.786
6,34,2013-07-19,15845.908
6,34,2013-07-26,15845.908
6,35,2012-11-02,3859.9863
6,35,2012-11-09,3977.1445
6,35,2012-11-16,3931.9128
6,35,2012-11-23,5547.981
6,35,2012-11-30,5788.3457
6,35,2012-12-07,5525.212
6,35,2012-12-14,6545.119
6,35,2012-12-21,9932.239
6,35,2012-12-28,4329.5186
6,35,2013-01-04,3749.8352
6,35,2013-01-11,3590.751
6,35,2013-01-18,3218.8257
6,35,2013-01-25,3192.6277
6,35,2013-02-01,4332.0635
6,35,2013-02-08,5004.792
6,35,2013-02-15,5040.8994
6,35,2013-02-22,4497.886
6,35,2013-03-01,4576.5537
6,35,2013-03-08,4629.6978
6,35,2013-03-15,4397.778
6,35,2013-03-22,4541.0757
6,35,2013-03-29,4588.614
6,35,2013-04-05,4813.9897
6,35,2013-04-12,4458.437
6,35,2013-04-19,4211.4995
6,35,2013-04-26,4274.9526
6,35,2013-05-03,4772.7983
6,35,2013-05-10,4694.9585
6,35,2013-05-17,4445.1025
6,35,2013-05-24,4653.2266
6,35,2013-05-31,4855.3384
6,35,2013-06-07,4744.4927
6,35,2013-06-14,4604.362
6,35,2013-06-21,4675.764
6,35,2013-06-28,4509.231
6,35,2013-07-05,4755.6133
6,35,2013-07-12,4514.6914
6,35,2013-07-19,4412.811
6,35,2013-07-26,4211.2104
6,36,2012-11-02,3795.8633
6,36,2012-11-09,3913.0217
6,36,2012-11-16,3867.7896
6,36,2012-11-23,5547.981
6,36,2012-11-30,5788.3457
6,36,2012-12-07,5525.212
6,36,2012-12-14,6545.119
6,36,2012-12-21,9932.239
6,36,2012-12-28,4329.5186
6,36,2013-01-04,3598.9897
6,36,2013-01-11,3439.9055
6,36,2013-01-18,3067.9807
6,36,2013-01-25,3128.5046
6,36,2013-02-01,4181.218
6,36,2013-02-08,4853.9463
6,36,2013-02-15,4890.0537
6,36,2013-02-22,4433.763
6,36,2013-03-01,4425.708
6,36,2013-03-08,4478.852
6,36,2013-03-15,4246.932
6,36,2013-03-22,4476.9526
6,36,2013-03-29,4524.4907
6,36,2013-04-05,4663.144
6,36,2013-04-12,4307.5913
6,36,2013-04-19,4060.652
6,36,2013-04-26,4210.8296
6,36,2013-05-03,4621.9526
6,36,2013-05-10,4544.113
6,36,2013-05-17,4294.257
6,36,2013-05-24,4589.1035
6,36,2013-05-31,4791.2153
6,36,2013-06-07,4680.3696
6,36,2013-06-14,4540.239
6,36,2013-06-21,4611.641
6,36,2013-06-28,4445.108
6,36,2013-07-05,4691.49
6,36,2013-07-12,4450.5684
6,36,2013-07-19,4348.688
6,36,2013-07-26,4147.0874
6,37,2012-11-02,3795.8633
6,37,2012-11-09,3913.0217
6,37,2012-11-16,3867.7896
6,37,2012-11-23,5547.981
6,37,2012-11-30,5788.3457
6,37,2012-12-07,5737.212
6,37,2012-12-14,6545.119
6,37,2012-12-21,9932.239
6,37,2012-12-28,4083.1294
6,37,2013-01-04,3709.0725
6,37,2013-01-11,3549.9883
6,37,2013-01-18,3589.3723
6,37,2013-01-25,3238.5872
6,37,2013-02-01,4181.218
6,37,2013-02-08,4853.9463
6,37,2013-02-15,4890.0537
6,37,2013-02-22,4433.763
6,37,2013-03-01,4425.708
6,37,2013-03-08,4478.852
6,37,2013-03-15,4246.932
6,37,2013-03-22,4476.9526
6,37,2013-03-29,4524.4907
6,37,2013-04-05,4875.144
6,37,2013-04-12,4307.5913
6,37,2013-04-19,4060.652
6,37,2013-04-26,4210.8296
6,37,2013-05-03,4621.9526
6,37,2013-05-10,4544.113
6,37,2013-05-17,4294.257
6,37,2013-05-24,4589.1035
6,37,2013-05-31,4791.2153
6,37,2013-06-07,4977.0386
6,37,2013-06-14,4540.239
6,37,2013-06-21,4611.641
6,37,2013-06-28,4445.108
6,37,2013-07-05,4988.159
6,37,2013-07-12,4450.5684
6,37,2013-07-19,4348.688
6,37,2013-07-26,4147.0874
6,38,2012-11-02,81185.27
6,38,2012-11-09,78526.3
6,38,2012-11-16,78465.17
6,38,2012-11-23,76102.82
6,38,2012-11-30,76448.266
6,38,2012-12-07,78145.055
6,38,2012-12-14,77008.66
6,38,2012-12-21,79838.04
6,38,2012-12-28,73799.734
6,38,2013-01-04,86677.55
6,38,2013-01-11,84577.46
6,38,2013-01-18,82005.47
6,38,2013-01-25,80819.484
6,38,2013-02-01,82021.516
6,38,2013-02-08,81763.766
6,38,2013-02-15,81124.09
6,38,2013-02-22,79446.69
6,38,2013-03-01,81103.12
6,38,2013-03-08,81694.16
6,38,2013-03-15,80341.8
6,38,2013-03-22,79934.55
6,38,2013-03-29,79849.93
6,38,2013-04-05,82609.44
6,38,2013-04-12,80671.41
6,38,2013-04-19,80155.52
6,38,2013-04-26,79470.49
6,38,2013-05-03,84461.945
6,38,2013-05-10,83861.305
6,38,2013-05-17,82121.73
6,38,2013-05-24,80791.84
6,38,2013-05-31,81762.8
6,38,2013-06-07,82838.95
6,38,2013-06-14,81010.02
6,38,2013-06-21,80990.11
6,38,2013-06-28,80865.44
6,38,2013-07-05,82850.08
6,38,2013-07-12,80766.26
6,38,2013-07-19,80551.43
6,38,2013-07-26,80551.43
6,40,2012-11-02,66452.64
6,40,2012-11-09,64733.117
6,40,2012-11-16,64522.477
6,40,2012-11-23,62754.633
6,40,2012-11-30,62283.195
6,40,2012-12-07,62898.11
6,40,2012-12-14,63660.457
6,40,2012-12-21,66761.555
6,40,2012-12-28,61079.625
6,40,2013-01-04,67110.445
6,40,2013-01-11,66178.53
6,40,2013-01-18,65590.48
6,40,2013-01-25,64874.402
6,40,2013-02-01,66635.5
6,40,2013-02-08,67351.16
6,40,2013-02-15,66711.484
6,40,2013-02-22,66098.5
6,40,2013-03-01,67285.0
6,40,2013-03-08,67281.55
6,40,2013-03-15,66523.67
6,40,2013-03-22,65991.84
6,40,2013-03-29,65127.66
6,40,2013-04-05,67669.64
6,40,2013-04-12,66258.766
6,40,2013-04-19,65892.38
6,40,2013-04-26,65677.28
6,40,2013-05-03,72326.73
6,40,2013-05-10,71726.086
